CustomerID,Recency,Frequency,Revenue,Profile
14412.0,42,43,770.03,Medium Profile
16119.0,7,16,423.36,Low Profile
14109.0,72,9,144.2,Medium Profile
16157.0,15,18,656.69,Low Profile
15348.0,71,9,158.04,Medium Profile
16281.0,71,17,2062.06,Medium Profile
13924.0,1,117,1838.85,Low Profile
14434.0,21,12,1372.8,Medium Profile
13061.0,71,10,248.61,Medium Profile
17513.0,71,6,513.2,Medium Profile
16909.0,71,18,379.14,Medium Profile
16650.0,71,24,518.42,Medium Profile
18192.0,71,45,957.97,Medium Profile
17447.0,39,36,541.53,Low Profile
17427.0,71,2,100.8,Medium Profile
15175.0,71,23,224.14,Medium Profile
13960.0,20,12,230.22,Low Profile
16361.0,9,104,891.21,Medium Profile
13886.0,70,16,243.56,Medium Profile
13354.0,70,51,743.53,Medium Profile
15050.0,24,76,1737.69,Medium Profile
13503.0,70,17,216.85,Medium Profile
16653.0,15,69,1212.66,Medium Profile
16574.0,70,28,451.44,Medium Profile
13759.0,32,25,659.4100000000001,Low Profile
12718.0,70,19,238.25,Medium Profile
15949.0,16,19,364.72,Low Profile
12703.0,70,21,283.55,Medium Profile
13364.0,70,10,134.95999999999998,Medium Profile
16268.0,70,45,667.65,Medium Profile
18053.0,70,20,300.02,Medium Profile
16101.0,70,76,1290.7,Medium Profile
15565.0,49,8,173.16,Low Profile
18217.0,28,31,621.75,Low Profile
13954.0,1,25,439.92,Low Profile
15593.0,70,5,199.8,Medium Profile
13095.0,70,6,74.39999999999999,Medium Profile
15287.0,21,20,486.69,Low Profile
13347.0,69,8,341.36,Medium Profile
15185.0,69,21,310.62,Medium Profile
16404.0,69,23,443.05,Medium Profile
16613.0,69,30,618.59,Medium Profile
16591.0,68,10,213.5,Medium Profile
15774.0,68,25,270.8,Medium Profile
13558.0,5,169,594.52,Low Profile
16930.0,25,53,378.89,Medium Profile
16533.0,18,176,1082.81,Medium Profile
18059.0,22,19,306.46,Low Profile
14488.0,67,46,1064.28,Medium Profile
16747.0,37,42,836.06,Medium Profile
14333.0,67,15,415.2,Medium Profile
13635.0,67,62,1071.03,Medium Profile
17330.0,22,6,363.9,Low Profile
17321.0,7,99,657.16,Low Profile
14815.0,36,53,778.5,Medium Profile
15091.0,67,30,480.71,Medium Profile
15088.0,20,57,1160.07,Medium Profile
15930.0,66,21,426.63,Medium Profile
16183.0,66,15,338.71000000000004,Medium Profile
13297.0,7,59,2089.85,Medium Profile
13801.0,66,23,324.8,Medium Profile
16881.0,66,1,432.0,Medium Profile
17014.0,7,72,583.4300000000001,Medium Profile
15255.0,66,47,890.85,Medium Profile
14184.0,66,24,452.89,Medium Profile
13351.0,65,16,373.94,Medium Profile
15739.0,65,8,449.12,Medium Profile
12512.0,65,31,132.18,Medium Profile
17957.0,65,31,111.68,Medium Profile
15276.0,65,49,128.63,Medium Profile
15127.0,65,16,406.53,Medium Profile
16106.0,65,6,108.38,Medium Profile
17666.0,3,18,728.16,Medium Profile
13483.0,65,10,140.34,Medium Profile
16478.0,24,17,331.0,Low Profile
17382.0,64,2,65.4,Medium Profile
12789.0,64,4,91.85,Medium Profile
16020.0,16,46,851.01,Medium Profile
17222.0,64,27,328.65,Medium Profile
16803.0,64,24,332.3,Medium Profile
13947.0,64,5,90.6,Medium Profile
16758.0,64,22,369.34,Medium Profile
12719.0,4,39,644.95,Low Profile
17647.0,64,7,133.06,Medium Profile
14054.0,64,6,92.46,Medium Profile
12723.0,3,69,725.07,Medium Profile
18033.0,64,33,93.82,Medium Profile
13845.0,64,9,312.98,Medium Profile
15837.0,64,24,391.98,Medium Profile
12628.0,3,41,786.46,Medium Profile
13177.0,64,17,282.45,Medium Profile
14317.0,64,24,508.58,Medium Profile
16295.0,9,79,1328.55,Medium Profile
13602.0,64,23,428.89,Medium Profile
16895.0,64,62,202.27,Medium Profile
17295.0,28,68,547.0,Medium Profile
13504.0,63,22,295.93,Medium Profile
13422.0,63,127,2626.3,Medium Profile
15264.0,63,23,393.74,Medium Profile
16432.0,63,8,287.4,Medium Profile
13816.0,23,28,571.6700000000001,Low Profile
14518.0,63,16,174.37,Medium Profile
13882.0,2,65,1191.13,Medium Profile
15937.0,63,7,145.35,Medium Profile
12923.0,63,28,172.82,Medium Profile
16454.0,44,2,6.9,Low Profile
17453.0,17,19,486.72,Low Profile
15766.0,63,11,315.06,Medium Profile
15300.0,63,28,496.44,Medium Profile
13348.0,63,14,233.76,Medium Profile
14592.0,34,158,557.94,Low Profile
17030.0,63,11,146.87,Medium Profile
12420.0,63,29,600.39,Medium Profile
14427.0,49,17,363.34,Low Profile
14792.0,63,2,6.2,Medium Profile
12519.0,63,17,330.84,Medium Profile
13359.0,63,23,439.56,Medium Profile
14138.0,1,46,965.88,Medium Profile
15297.0,9,39,641.94,Low Profile
13876.0,63,7,122.7,Medium Profile
12740.0,63,27,427.6,Medium Profile
17086.0,6,96,2050.08,Medium Profile
13806.0,63,10,256.38,Medium Profile
13587.0,63,8,712.4,Medium Profile
13419.0,63,16,221.06,Medium Profile
16900.0,16,79,887.11,Medium Profile
13689.0,62,6,910.0,Medium Profile
13763.0,62,15,1714.96,Medium Profile
16104.0,61,28,298.21,Medium Profile
13259.0,61,81,283.18,Medium Profile
16248.0,61,7,152.94,Medium Profile
15612.0,35,6,195.15,Low Profile
16595.0,60,85,360.16,Medium Profile
13260.0,60,8,557.62,Medium Profile
15821.0,43,62,570.96,Medium Profile
18088.0,60,37,166.03,Medium Profile
16685.0,60,62,324.24,Medium Profile
13193.0,60,25,112.08,Medium Profile
13212.0,19,141,786.83,Medium Profile
14801.0,60,57,189.34,Medium Profile
16380.0,60,31,1743.15,Medium Profile
16921.0,60,55,154.18,Medium Profile
15193.0,60,19,499.32,Medium Profile
14027.0,60,6,104.82,Medium Profile
16179.0,60,11,215.83,Medium Profile
15473.0,13,11,1771.2,Low Profile
17425.0,18,43,759.17,Medium Profile
18169.0,60,9,202.65,Medium Profile
18126.0,60,52,200.92,Medium Profile
16688.0,0,62,1260.86,Medium Profile
16982.0,60,22,384.06,Medium Profile
15330.0,31,13,714.96,Medium Profile
17186.0,46,2,144.0,Low Profile
13685.0,2,39,3119.44,Low Profile
16776.0,59,71,371.54,Medium Profile
13980.0,59,11,200.14,Medium Profile
13352.0,59,24,397.98,Medium Profile
15553.0,59,55,428.93,Medium Profile
15886.0,59,12,181.09,Medium Profile
17203.0,35,148,3560.08,Low Profile
12607.0,59,101,1579.51,Medium Profile
17459.0,42,111,657.3,Low Profile
12772.0,59,55,892.47,Medium Profile
16561.0,5,31,511.12,Low Profile
14121.0,3,159,2780.15,Low Profile
12371.0,44,63,1887.96,Medium Profile
17119.0,2,35,606.91,Low Profile
17620.0,59,4,81.44,Medium Profile
12824.0,59,25,397.12,Medium Profile
14710.0,13,136,599.48,Low Profile
16120.0,58,30,1309.14,Medium Profile
14624.0,56,13,225.85,Medium Profile
16171.0,58,3,73.2,Medium Profile
13690.0,58,9,172.25,Medium Profile
17934.0,51,21,704.25,Medium Profile
14642.0,58,2,96.12,Medium Profile
12602.0,58,12,153.12,Medium Profile
16753.0,57,34,223.92,Medium Profile
17737.0,8,10,168.24,Low Profile
13464.0,57,41,674.68,Medium Profile
18277.0,57,8,110.38,Medium Profile
12667.0,57,33,620.13,Medium Profile
12498.0,20,23,403.7000000000001,Low Profile
14537.0,57,10,355.56,Medium Profile
17279.0,57,9,187.83,Medium Profile
14251.0,1,78,2879.7000000000003,Medium Profile
12446.0,57,58,1002.31,Medium Profile
12631.0,56,31,640.5,Medium Profile
14234.0,21,147,754.12,Medium Profile
14975.0,56,11,279.94,Medium Profile
13853.0,56,23,1090.14,Medium Profile
16773.0,56,26,171.59,Medium Profile
16430.0,56,6,300.85,Medium Profile
16793.0,56,16,243.84,Medium Profile
18130.0,14,70,1059.39,Medium Profile
17614.0,56,98,386.32,Medium Profile
13858.0,56,11,216.17,Medium Profile
14856.0,35,65,1290.53,Medium Profile
14089.0,56,13,158.75,Medium Profile
15478.0,39,44,1399.92,Medium Profile
16413.0,56,31,262.2,Medium Profile
13810.0,28,35,1499.01,Medium Profile
16416.0,26,71,1051.4,Medium Profile
13006.0,55,4,81.57,Medium Profile
17986.0,55,1,20.8,Medium Profile
12454.0,55,15,3528.34,Medium Profile
14910.0,2,30,434.35,Low Profile
16243.0,33,51,409.1,Medium Profile
13878.0,54,35,1271.57,Medium Profile
16934.0,54,61,931.03,Medium Profile
15994.0,54,32,414.27,Medium Profile
16052.0,53,34,362.06,Medium Profile
15113.0,9,97,3509.43,Medium Profile
12475.0,53,36,723.38,Medium Profile
16542.0,53,5,119.62,Medium Profile
18042.0,53,7,165.04999999999998,Medium Profile
16563.0,53,19,1077.74,Medium Profile
17201.0,53,38,289.78,Medium Profile
17520.0,53,30,546.81,Medium Profile
13923.0,53,20,351.13,Medium Profile
16412.0,53,30,135.99,Medium Profile
17205.0,53,13,384.08,Medium Profile
17534.0,53,9,223.36,Medium Profile
15335.0,53,35,170.22,Medium Profile
16737.0,52,1,417.6,Medium Profile
15066.0,52,42,893.59,Medium Profile
17206.0,52,7,204.24,Medium Profile
17785.0,52,13,131.94,Medium Profile
16932.0,52,48,150.23000000000002,Medium Profile
16363.0,52,5,109.36,Medium Profile
14830.0,52,39,188.88,Medium Profile
17244.0,52,31,954.9,Medium Profile
15355.0,28,14,277.05,Low Profile
15598.0,52,14,240.68,Medium Profile
15637.0,52,15,223.36,Medium Profile
16848.0,52,14,281.42,Medium Profile
15678.0,52,12,352.7,Medium Profile
14015.0,52,20,917.34,Medium Profile
13594.0,52,26,396.97,Medium Profile
15327.0,52,10,208.75,Medium Profile
14861.0,51,6,125.79,Medium Profile
12611.0,51,65,1193.32,Medium Profile
14179.0,40,157,701.57,Medium Profile
12863.0,51,5,521.2,Medium Profile
15604.0,51,17,216.39,Medium Profile
14381.0,51,56,202.68,Medium Profile
12572.0,8,60,1020.42,Medium Profile
16123.0,51,16,307.78,Medium Profile
16851.0,3,20,342.45,Low Profile
17148.0,51,9,124.88,Medium Profile
17549.0,23,6,148.86,Low Profile
17973.0,51,15,337.04,Medium Profile
15610.0,51,6,112.46,Medium Profile
15853.0,51,30,110.8,Medium Profile
18019.0,51,5,38.45,Medium Profile
15468.0,50,24,467.51,Low Profile
16826.0,50,22,341.7,Low Profile
17824.0,50,13,298.4,Low Profile
12522.0,38,12,192.72,Low Profile
15803.0,50,8,415.8200000000001,Low Profile
15006.0,50,132,480.38,Low Profile
17350.0,7,70,1281.32,Medium Profile
14799.0,50,13,157.7,Low Profile
15814.0,16,72,1945.33,Medium Profile
16260.0,50,18,1035.45,Medium Profile
14638.0,50,16,443.6,Low Profile
17354.0,50,16,1393.06,Medium Profile
15664.0,50,17,386.43,Low Profile
13245.0,50,16,430.5,Low Profile
14923.0,50,44,749.1,Medium Profile
16177.0,49,15,331.95,Low Profile
13366.0,49,1,56.16,Low Profile
16284.0,30,103,812.68,Medium Profile
16846.0,49,11,214.32,Low Profile
14484.0,49,14,321.92,Low Profile
13897.0,49,17,311.16,Low Profile
14585.0,49,29,157.05,Low Profile
17125.0,49,35,230.5,Low Profile
15836.0,49,10,137.37,Low Profile
16313.0,2,16,274.15000000000003,Low Profile
13460.0,28,17,183.44,Low Profile
12403.0,49,5,427.7,Low Profile
14967.0,49,6,463.8,Low Profile
15286.0,49,3,240.55,Low Profile
17832.0,49,61,155.37,Medium Profile
12646.0,4,45,1346.97,Medium Profile
16015.0,3,181,704.55,Medium Profile
16311.0,17,37,616.26,Low Profile
15740.0,48,9,154.88,Low Profile
13974.0,48,28,413.59,Low Profile
15677.0,48,33,657.23,Low Profile
15000.0,47,77,490.52,Medium Profile
16017.0,46,32,211.88,Low Profile
13598.0,46,35,160.04,Low Profile
18005.0,3,53,226.47,Medium Profile
15022.0,11,121,852.39,Medium Profile
17111.0,46,29,231.61,Low Profile
17836.0,46,24,110.21,Low Profile
14629.0,3,150,955.26,Medium Profile
15592.0,46,24,388.58,Low Profile
15277.0,46,12,255.9,Low Profile
16491.0,46,39,731.5,Medium Profile
15516.0,44,15,62.43,Low Profile
14764.0,46,6,278.3,Low Profile
16742.0,46,1,464.9,Low Profile
15142.0,45,26,498.74,Low Profile
17344.0,45,31,157.62,Low Profile
18240.0,45,6,422.58,Low Profile
17081.0,24,63,288.91,Medium Profile
14474.0,45,29,547.66,Low Profile
14139.0,45,26,415.82,Low Profile
15844.0,45,11,130.73999999999998,Low Profile
13176.0,45,67,481.49,Medium Profile
12398.0,45,85,1635.66,Medium Profile
15345.0,45,20,393.54,Low Profile
16708.0,45,27,656.63,Low Profile
15963.0,19,28,470.76,Low Profile
18045.0,44,43,178.34,Medium Profile
13182.0,44,11,121.18,Low Profile
15158.0,44,7,401.4,Low Profile
13028.0,22,45,661.3199999999999,Medium Profile
13978.0,14,15,196.79,Low Profile
16056.0,44,66,650.75,Medium Profile
12812.0,44,15,229.64,Low Profile
16071.0,44,21,326.24,Low Profile
14539.0,15,32,537.48,Low Profile
14550.0,10,47,757.37,Medium Profile
17712.0,44,29,522.91,Low Profile
14102.0,4,58,1105.88,Medium Profile
14598.0,43,50,221.97,Medium Profile
15320.0,43,36,267.13,Low Profile
16415.0,43,47,200.27,Medium Profile
12448.0,43,22,449.45,Low Profile
12827.0,5,25,430.15,Low Profile
16345.0,43,37,565.46,Low Profile
17895.0,43,15,95.45,Low Profile
15948.0,7,60,955.24,Medium Profile
15659.0,43,11,306.45,Low Profile
18154.0,2,21,399.19,Low Profile
12630.0,9,64,1270.88,Medium Profile
13363.0,17,60,992.5,Medium Profile
18276.0,43,14,335.86,Low Profile
17684.0,43,15,239.41,Low Profile
17878.0,43,26,379.45,Low Profile
14752.0,43,5,389.64,Low Profile
16847.0,42,12,193.44,Low Profile
14971.0,34,155,1097.98,Medium Profile
17545.0,42,141,642.32,Low Profile
16026.0,42,32,236.09,Low Profile
16513.0,4,35,874.59,Medium Profile
12430.0,42,11,256.4,Low Profile
14357.0,42,40,225.12,Low Profile
16855.0,23,19,328.4,Low Profile
16680.0,42,10,183.7,Low Profile
18035.0,35,49,713.89,Medium Profile
16648.0,42,19,290.66,Low Profile
16164.0,16,34,822.48,Medium Profile
14218.0,42,12,169.48000000000002,Low Profile
15096.0,42,11,219.39,Low Profile
18030.0,3,9,230.65,Low Profile
14416.0,21,14,490.22,Low Profile
17839.0,41,52,318.15,Medium Profile
16601.0,40,30,242.7,Low Profile
12912.0,2,24,1662.3,Low Profile
13278.0,40,46,542.73,Medium Profile
14582.0,40,6,114.11,Low Profile
15748.0,39,20,144.36,Low Profile
16079.0,16,21,1352.0,Medium Profile
15054.0,11,114,302.1,Low Profile
14158.0,39,41,507.66,Low Profile
15385.0,39,12,316.88,Low Profile
16506.0,19,3,90.3,Low Profile
14295.0,39,5,166.20000000000002,Low Profile
13822.0,5,96,632.0,Medium Profile
18067.0,39,37,396.33,Low Profile
16190.0,39,6,215.08,Low Profile
13607.0,39,97,675.51,Medium Profile
12581.0,39,15,197.71,Low Profile
15360.0,39,13,427.93,Low Profile
13103.0,39,8,243.94,Low Profile
15667.0,39,13,301.32,Low Profile
13651.0,34,6,94.2,Low Profile
12552.0,38,20,437.82,Low Profile
16127.0,38,40,656.25,Low Profile
12588.0,38,10,214.9,Low Profile
15977.0,16,65,1054.73,Medium Profile
13697.0,38,12,151.29999999999998,Low Profile
14345.0,38,6,108.98,Low Profile
17503.0,2,38,558.96,Low Profile
16830.0,38,23,325.91,Low Profile
17495.0,7,27,497.56,Low Profile
12491.0,38,26,460.4,Low Profile
14485.0,38,46,162.8,Medium Profile
13868.0,6,33,3192.54,Low Profile
15423.0,37,2,43.5,Low Profile
17668.0,0,15,347.75,Low Profile
16971.0,37,41,357.21,Low Profile
16352.0,17,28,494.44,Low Profile
16884.0,37,26,429.84,Low Profile
15830.0,37,39,576.0,Low Profile
14216.0,2,59,1839.3,Medium Profile
15275.0,37,41,615.14,Low Profile
16790.0,3,93,1545.62,Medium Profile
15576.0,37,43,921.37,Medium Profile
18105.0,37,18,113.48000000000002,Low Profile
18164.0,36,24,399.65,Low Profile
14974.0,36,17,89.94,Low Profile
17947.0,36,9,176.68,Low Profile
13318.0,0,20,640.76,Low Profile
18104.0,36,38,754.64,Medium Profile
13271.0,36,87,211.49,Medium Profile
17595.0,11,82,386.69,Medium Profile
14528.0,36,18,364.22,Low Profile
17432.0,17,48,365.76,Medium Profile
16337.0,36,10,151.05,Low Profile
14098.0,36,21,147.35,Low Profile
15551.0,36,29,436.06,Low Profile
16347.0,10,85,847.45,Medium Profile
13721.0,35,28,524.14,Low Profile
16322.0,0,37,326.75,Low Profile
17403.0,35,32,263.92,Low Profile
16914.0,35,30,183.76,Low Profile
16602.0,35,29,528.08,Low Profile
12544.0,35,19,372.7,Low Profile
13914.0,11,33,626.45,Low Profile
13467.0,10,98,1071.91,Medium Profile
17221.0,6,62,334.48,Medium Profile
17078.0,35,28,378.2,Low Profile
13447.0,22,59,1129.14,Medium Profile
15010.0,35,20,308.94,Low Profile
18022.0,35,164,612.72,Low Profile
16318.0,34,19,328.15,Low Profile
17274.0,34,25,107.82,Low Profile
15597.0,34,22,324.57,Low Profile
17233.0,34,25,190.88,Low Profile
16887.0,34,36,192.33,Low Profile
13938.0,34,7,71.66,Low Profile
17084.0,34,149,2747.99,Low Profile
14882.0,26,11,589.7,Low Profile
15017.0,33,20,125.58,Low Profile
12882.0,8,13,1463.04,Medium Profile
17387.0,19,76,746.81,Medium Profile
13727.0,28,20,333.48,Low Profile
13532.0,33,66,210.31,Medium Profile
16445.0,33,63,230.51,Medium Profile
15156.0,0,55,961.49,Medium Profile
16372.0,32,92,355.73,Medium Profile
17608.0,32,56,191.99,Medium Profile
12638.0,32,39,671.69,Medium Profile
14174.0,32,26,134.46,Low Profile
14039.0,32,6,152.2,Low Profile
13040.0,8,43,676.99,Medium Profile
15883.0,1,49,396.48,Medium Profile
14664.0,19,98,636.24,Medium Profile
15526.0,32,4,148.44,Low Profile
17831.0,32,2,35.400000000000006,Low Profile
15025.0,32,67,361.96,Medium Profile
12357.0,32,131,6207.67,Low Profile
17761.0,32,19,712.78,Medium Profile
15870.0,32,74,351.44,Medium Profile
14080.0,32,4,45.6,Low Profile
17623.0,32,33,527.0500000000001,Low Profile
13673.0,18,60,387.44,Medium Profile
14073.0,31,13,151.04,Low Profile
16070.0,21,33,852.15,Medium Profile
13066.0,23,48,470.8,Medium Profile
14929.0,31,11,223.88,Low Profile
13710.0,31,8,180.48,Low Profile
16732.0,31,28,603.75,Low Profile
14140.0,3,66,935.05,Medium Profile
17219.0,31,25,114.23,Low Profile
16505.0,31,4,777.6,Medium Profile
15957.0,31,42,428.89,Medium Profile
18123.0,23,34,574.4399999999999,Low Profile
15043.0,30,3,537.0,Low Profile
17313.0,30,24,2328.84,Low Profile
18216.0,30,26,481.75,Low Profile
17022.0,30,7,71.0,Low Profile
15153.0,30,22,329.25,Low Profile
16759.0,7,42,789.79,Medium Profile
16751.0,30,25,1764.72,Low Profile
12893.0,30,31,176.55,Low Profile
14836.0,9,6,102.45,Low Profile
17011.0,29,15,270.9,Low Profile
12532.0,29,16,349.83000000000004,Low Profile
17038.0,29,22,112.4,Low Profile
14968.0,29,37,147.59,Low Profile
12504.0,17,9,482.05,Low Profile
16516.0,29,6,101.7,Low Profile
13522.0,29,5,125.8,Low Profile
15986.0,29,14,168.12,Low Profile
13992.0,29,5,76.8,Low Profile
14354.0,5,9,163.62,Low Profile
16986.0,29,3,1873.2,Low Profile
16953.0,29,1,20.8,Low Profile
18274.0,29,11,175.92,Low Profile
15450.0,29,30,429.84,Low Profile
17500.0,16,5,1138.0,Medium Profile
17197.0,29,29,1013.01,Medium Profile
16025.0,29,28,439.66,Low Profile
12659.0,29,5,91.68,Low Profile
17461.0,22,106,735.82,Medium Profile
17791.0,29,10,106.1,Low Profile
15463.0,28,7,126.14,Low Profile
17977.0,28,21,288.14,Low Profile
12617.0,28,41,352.98,Low Profile
14863.0,28,11,266.76,Low Profile
16903.0,28,56,363.2,Medium Profile
12508.0,25,68,397.88,Medium Profile
17502.0,8,28,689.1,Medium Profile
12538.0,28,21,363.95,Low Profile
17901.0,28,19,110.38,Low Profile
14789.0,28,6,197.64,Low Profile
18209.0,28,8,139.10000000000002,Low Profile
12985.0,0,76,1239.38,Medium Profile
15557.0,28,19,468.91,Low Profile
16433.0,27,17,184.26,Low Profile
15692.0,27,12,191.04,Low Profile
17052.0,27,83,399.09,Medium Profile
16368.0,1,69,479.91,Medium Profile
18014.0,27,30,162.22,Low Profile
13732.0,27,33,491.86,Low Profile
13091.0,27,21,345.82,Low Profile
14661.0,26,4,107.95,Low Profile
13170.0,26,30,108.81,Low Profile
15654.0,8,21,922.53,Medium Profile
13146.0,25,17,228.91,Low Profile
14788.0,6,30,679.4399999999999,Medium Profile
13603.0,25,27,164.34,Low Profile
14382.0,25,126,615.49,Low Profile
16720.0,25,25,152.95,Low Profile
14904.0,1,69,1025.44,Medium Profile
14494.0,25,7,139.56,Low Profile
14902.0,25,20,332.66,Low Profile
16936.0,25,56,261.9,Medium Profile
12938.0,25,9,114.14,Low Profile
15168.0,25,5,106.56,Low Profile
17538.0,25,9,98.42,Low Profile
18082.0,25,70,680.84,Medium Profile
18117.0,25,72,315.65,Medium Profile
15458.0,24,7,161.64,Low Profile
17566.0,7,142,869.77,Medium Profile
16207.0,24,19,394.38,Low Profile
12762.0,7,69,1898.52,Medium Profile
17793.0,24,52,300.34,Medium Profile
17044.0,24,6,948.48,Medium Profile
14953.0,24,54,285.67,Medium Profile
16504.0,24,83,465.88,Medium Profile
12374.0,24,33,742.9300000000001,Medium Profile
15009.0,11,180,1259.43,Medium Profile
16423.0,24,18,346.12,Low Profile
15419.0,24,8,135.86,Low Profile
17510.0,24,20,308.48,Low Profile
15758.0,24,9,205.25,Low Profile
15524.0,24,1,440.0,Low Profile
14725.0,24,47,655.58,Medium Profile
14666.0,23,14,195.25,Low Profile
14714.0,23,10,160.19,Low Profile
17153.0,23,14,213.78,Low Profile
12950.0,1,23,1843.0,Low Profile
15720.0,23,128,598.73,Low Profile
18181.0,23,41,366.85,Low Profile
15556.0,23,31,279.77,Low Profile
17357.0,23,44,384.39,Medium Profile
12890.0,23,79,376.72,Medium Profile
13449.0,23,19,291.88,Low Profile
15269.0,23,2,408.8,Low Profile
14385.0,8,14,202.11,Low Profile
15900.0,23,47,337.28,Medium Profile
17680.0,23,11,184.4,Low Profile
13926.0,22,11,223.85,Low Profile
16204.0,22,50,384.18,Medium Profile
17896.0,22,2,256.32,Low Profile
17835.0,2,59,342.24,Medium Profile
15432.0,22,10,171.19,Low Profile
18006.0,22,22,444.68,Low Profile
15657.0,22,1,30.0,Low Profile
17237.0,10,19,314.69,Low Profile
13160.0,21,4,91.8,Low Profile
12847.0,21,84,843.64,Medium Profile
17397.0,21,89,681.41,Medium Profile
17985.0,21,21,631.35,Low Profile
14362.0,21,37,151.5,Low Profile
13828.0,21,15,209.49,Low Profile
15435.0,21,29,149.29,Low Profile
12445.0,21,4,133.4,Low Profile
12603.0,21,3,739.1999999999999,Medium Profile
14641.0,21,7,110.46,Low Profile
12618.0,21,11,177.31,Low Profile
15621.0,3,16,1293.03,Medium Profile
12391.0,21,93,439.66,Medium Profile
18034.0,21,110,418.68,Low Profile
17286.0,21,44,151.37,Medium Profile
17904.0,20,34,181.07,Low Profile
17301.0,20,59,163.24,Medium Profile
15368.0,20,4,446.94000000000005,Low Profile
14793.0,20,14,228.99,Low Profile
17650.0,20,8,166.08,Low Profile
12702.0,19,12,219.0,Low Profile
14881.0,19,17,255.4,Low Profile
16784.0,19,3,107.6,Low Profile
14052.0,19,56,225.36,Medium Profile
18110.0,19,37,198.8,Low Profile
17561.0,18,45,165.12,Medium Profile
15988.0,18,26,156.78,Low Profile
17523.0,10,33,652.74,Low Profile
14950.0,18,19,371.2,Low Profile
16666.0,18,32,118.98,Low Profile
14860.0,18,11,170.32,Low Profile
17636.0,18,20,285.56,Low Profile
13832.0,18,3,52.2,Low Profile
13142.0,18,23,307.09,Low Profile
16366.0,18,18,327.3,Low Profile
14300.0,18,3,43.2,Low Profile
12349.0,18,73,1757.55,Medium Profile
12658.0,18,36,686.05,Medium Profile
12795.0,18,14,430.48,Low Profile
15567.0,18,7,186.01,Low Profile
15645.0,18,52,612.01,Medium Profile
16406.0,18,59,154.35,Medium Profile
15857.0,18,14,297.0,Low Profile
12984.0,18,4,97.5,Low Profile
17253.0,17,18,178.26,Low Profile
13739.0,17,3,216.9,Low Profile
18139.0,17,159,8438.34,Low Profile
15274.0,3,47,716.57,Medium Profile
17010.0,17,11,195.36,Low Profile
15115.0,17,21,340.11,Low Profile
17100.0,17,65,971.74,Medium Profile
15699.0,17,18,309.65,Low Profile
13403.0,17,3,75.0,Low Profile
16956.0,17,16,308.74,Low Profile
17600.0,17,13,161.67000000000002,Low Profile
15877.0,1,126,490.33,Low Profile
14424.0,17,1,322.08,Low Profile
13322.0,16,25,199.48,Low Profile
17297.0,16,49,128.18,Medium Profile
13986.0,16,13,320.46,Low Profile
12920.0,16,27,162.78,Low Profile
18249.0,16,8,95.34,Low Profile
12586.0,16,11,196.94000000000003,Low Profile
15634.0,16,15,243.55,Low Profile
16376.0,8,122,974.96,Medium Profile
16811.0,4,28,547.07,Low Profile
12452.0,16,22,430.57,Low Profile
14581.0,16,17,138.6,Low Profile
14675.0,15,97,596.36,Medium Profile
18084.0,15,1,90.48,Low Profile
17290.0,3,96,513.01,Medium Profile
16343.0,15,43,328.58,Medium Profile
13638.0,15,8,122.64,Low Profile
16482.0,15,18,220.62,Low Profile
12784.0,8,57,532.8199999999999,Medium Profile
17458.0,14,54,316.5,Medium Profile
14785.0,9,3,77.4,Low Profile
17254.0,4,111,271.19,Low Profile
17767.0,14,21,271.2,Low Profile
15725.0,14,32,415.25,Low Profile
17247.0,14,54,280.09000000000003,Medium Profile
18184.0,14,1,49.8,Low Profile
15428.0,14,6,93.78,Low Profile
17727.0,14,66,1060.25,Medium Profile
14756.0,14,38,738.96,Medium Profile
16856.0,14,2,35.400000000000006,Low Profile
14703.0,14,22,318.17,Low Profile
17385.0,14,45,256.11,Medium Profile
12531.0,14,17,125.22,Low Profile
15872.0,14,108,316.25,Low Profile
14966.0,14,36,183.02,Low Profile
17232.0,2,35,417.77,Low Profile
17468.0,9,5,137.0,Low Profile
13332.0,13,21,350.9,Low Profile
14946.0,13,3,100.9,Low Profile
13256.0,13,1,0.0,Low Profile
13596.0,5,146,664.11,Low Profile
16024.0,11,63,251.03,Medium Profile
14954.0,11,77,294.85,Medium Profile
17885.0,11,53,156.34,Medium Profile
14093.0,11,100,433.86,Low Profile
14893.0,9,73,1237.85,Medium Profile
15721.0,11,84,471.4,Medium Profile
17852.0,11,24,114.34,Low Profile
13844.0,10,20,361.62,Low Profile
12479.0,10,31,527.2,Low Profile
12660.0,10,13,245.1,Low Profile
15540.0,10,15,213.3,Low Profile
17379.0,10,78,389.72,Medium Profile
16800.0,10,156,1162.65,Medium Profile
17806.0,10,43,546.04,Medium Profile
17359.0,10,15,127.86,Low Profile
13188.0,10,2,114.6,Low Profile
14480.0,10,13,279.05,Low Profile
13349.0,10,16,247.32,Low Profile
15619.0,10,3,336.40000000000003,Low Profile
15148.0,10,20,301.29,Low Profile
14601.0,10,7,213.96,Low Profile
15783.0,10,14,246.3,Low Profile
17772.0,10,50,173.45,Medium Profile
14126.0,7,15,706.1300000000001,Medium Profile
16479.0,9,35,300.83,Low Profile
13428.0,9,71,201.78,Medium Profile
15790.0,9,34,218.75,Low Profile
14349.0,9,31,133.5,Low Profile
18058.0,9,3,170.16,Low Profile
12953.0,9,17,329.85,Low Profile
